player_id,team_id,class_year,height_in,weight,SC,SH,ID,OD,PS,BH,RB,ST,AG,ND,IQ,FT,CH,rt_PG,rt_SG,rt_SF,rt_PF,rt_C,argmax_position,top1_rt,top2_rt,rt_margin
7d3be55d-20ec-4d90-8556-286c7dced190,69a6fcb68d2c56aa82e48a90,JR,67,160,49,41,68,64,16,40,43,44,55,17,38,22,93,39,47,50,42,31,SF,50,47,3
7e72d4cf-2b46-485c-a68f-2213d8151880,69a6fcb68d2c56aa82e48a90,JR,86,278,86,40,68,46,34,47,59,98,9,27,23,29,19,34,41,53,69,87,C,87,69,18
8a4671ab-d370-4ba8-9205-733d603a602b,69a6fcb68d2c56aa82e48a90,FR,68,160,8,4,13,31,30,17,16,27,7,12,11,28,55,18,14,16,16,10,PG,18,16,2
928fe211-5cc9-45fc-ad27-9eec5ecd7938,69a6fcb68d2c56aa82e48a90,SO,73,189,95,11,94,46,41,35,88,92,46,59,3,23,87,28,33,60,73,55,PF,73,60,13
97e2cd56-c58c-40ba-8f2f-bce9d44c2fb2,69a6fcb68d2c56aa82e48a90,FR,70,165,38,40,22,54,26,49,15,49,42,30,12,39,33,35,41,41,26,19,SG,41,41,0
b107a28f-c9d4-439d-be3b-957ca40bba7d,69a6fcb68d2c56aa82e48a90,JR,80,236,58,54,89,67,84,78,81,86,86,81,85,68,13,79,65,77,80,87,C,87,80,7
cf0fff24-2ffe-4f1a-beed-2e7eb29a6a3f,69a6fcb68d2c56aa82e48a90,SO,74,203,50,19,77,21,19,28,51,65,27,9,18,12,50,22,23,41,51,36,PF,51,41,10
22261336-917a-48e7-81f0-0018c94e914f,69a6fcb68d2c56aa82e48a91,FR,67,158,12,19,13,10,8,14,11,14,12,7,5,11,87,10,14,13,11,8,SG,14,13,1
2c67751b-7138-47c7-847f-6124c6c559ed,69a6fcb68d2c56aa82e48a91,SO,78,243,65,26,84,42,20,15,62,92,30,8,33,33,36,26,35,56,70,75,C,75,70,5
4179be60-980b-4982-972a-6686e4c39948,69a6fcb68d2c56aa82e48a91,JR,71,163,74,28,41,19,24,26,50,48,21,35,6,15,16,19,28,34,39,32,PF,39,34,5
44777cd5-fe9f-43dc-b053-8c9f33e05b39,69a6fcb68d2c56aa82e48a91,SR,77,224,42,15,89,59,94,26,90,95,48,24,14,36,9,39,37,59,77,67,PF,77,67,10
4aec11d1-69e3-4f1c-b07c-4e84ac132c7b,69a6fcb68d2c56aa82e48a91,SR,68,183,32,42,42,28,56,41,19,12,56,26,40,5,62,41,38,34,21,16,PG,41,38,3
551f2064-8813-4f47-8882-df9877688846,69a6fcb68d2c56aa82e48a91,JR,76,206,91,64,88,29,27,31,97,96,58,32,26,12,65,32,51,68,83,66,PF,83,68,15
58a836d8-cee0-49a1-82c2-a0d57597fdc7,69a6fcb68d2c56aa82e48a91,FR,69,179,4,19,14,93,14,20,30,39,97,20,41,25,19,40,45,50,25,13,SF,50,45,5
6607b5aa-d5f2-4563-b7ec-55d230460082,69a6fcb68d2c56aa82e48a91,SR,67,155,59,17,13,33,33,22,64,42,32,29,53,18,58,33,29,34,39,27,PF,39,34,5
9017807c-da83-49dc-a893-70466a9721d4,69a6fcb68d2c56aa82e48a91,SR,78,236,93,40,53,34,9,28,58,74,33,16,19,36,97,25,40,51,61,72,C,72,61,11
9090dfac-2071-4c6b-ad84-e864f913c4cc,69a6fcb68d2c56aa82e48a91,SR,72,205,93,91,34,56,49,15,23,90,67,57,10,60,95,34,72,70,50,36,SG,72,70,2
a75ea402-935d-46aa-8408-8fb0311bec74,69a6fcb68d2c56aa82e48a91,SR,71,183,50,38,27,16,11,23,45,45,5,45,31,58,58,23,30,30,38,25,PF,38,30,8
c2cfa475-31a9-4030-a235-fb84fc644b81,69a6fcb68d2c56aa82e48a91,FR,72,155,15,21,5,1,19,10,23,19,26,22,13,13,84,14,15,17,18,9,PF,18,17,1
d4b3f3e7-9831-47c5-af23-0e6cc64cedaf,69a6fcb68d2c56aa82e48a91,SR,69,173,18,27,31,16,24,24,22,26,18,15,13,12,75,19,21,21,21,15,SG,21,21,0
e792d3a8-0d76-44ca-863d-4d8228c4d3d2,69a6fcb68d2c56aa82e48a91,SR,79,250,49,96,9,82,22,69,48,99,12,69,68,76,77,59,73,59,62,71,SG,73,71,2
ea0ea76c-3039-4035-8beb-b36c21cec1c6,69a6fcb68d2c56aa82e48a91,JR,75,210,21,45,88,6,15,30,84,76,11,36,42,46,19,28,28,42,68,40,PF,68,42,26
2e3f6f7c-c5a5-45a3-931f-86208c22b7d6,69a6fcb68d2c56aa82e48a92,SR,71,184,1,1,1,1,1,1,1,1,1,19,1,28,79,2,2,2,2,1,PG,2,2,0
31ad62b2-837d-4ff8-a3ea-2a85f586ecd8,69a6fcb68d2c56aa82e48a92,FR,71,184,11,95,39,19,22,28,22,68,97,27,22,65,89,37,59,62,39,21,SF,62,59,3
433513aa-28ad-4707-8a07-de7b7f1f03c5,69a6fcb68d2c56aa82e48a92,SR,76,214,54,54,72,60,42,60,64,43,60,49,58,69,74,57,56,56,60,45,PF,60,57,3
453b151b-2bd6-44d9-b123-78fd3cbb087d,69a6fcb68d2c56aa82e48a92,FR,69,176,45,29,57,5,20,26,34,41,29,10,23,36,28,23,24,34,36,27,PF,36,34,2
5e8e5f00-d023-430f-9cbc-5ac5a1b41ccd,69a6fcb68d2c56aa82e48a92,FR,69,158,22,14,11,9,7,17,19,31,6,6,11,18,19,12,12,16,18,12,PF,18,16,2
5f5bf83a-1458-45ef-b9b5-deadba1bb84c,69a6fcb68d2c56aa82e48a92,FR,75,205,16,10,13,11,14,14,19,9,16,16,19,15,77,15,12,13,15,9,PG,15,15,0
6dad7a9e-655e-4eb5-80b4-4147e26ff598,69a6fcb68d2c56aa82e48a92,FR,69,168,28,31,20,11,30,32,5,16,3,10,14,28,57,22,22,16,14,10,PG,22,22,0
a1987a14-2d31-478e-809d-d3eef1efb8ed,69a6fcb68d2c56aa82e48a92,JR,80,244,38,53,78,17,22,3,20,82,62,18,17,21,100,20,38,56,52,73,C,73,56,17
a74e0f87-2e21-4980-b436-1eb2a0da2c6d,69a6fcb68d2c56aa82e48a92,SR,68,162,12,20,14,16,14,11,13,15,19,19,18,15,20,15,17,16,13,8,SG,17,16,1
ac36aaf8-0285-4010-a79e-6faeaf4d69a9,69a6fcb68d2c56aa82e48a92,JR,68,158,66,96,83,99,101,99,69,56,60,48,90,56,75,91,88,71,63,41,PG,91,88,3
d4ec3f67-4b09-433e-a5ab-4291b6d94fff,69a6fcb68d2c56aa82e48a92,FR,66,163,25,1,13,8,5,24,9,20,12,10,14,16,60,14,8,14,12,10,PG,14,14,0
dc6c2b53-70e5-4b2d-a53e-ff64dc89c78e,69a6fcb68d2c56aa82e48a92,SR,73,197,60,34,48,18,26,8,36,57,17,13,31,19,61,20,30,37,42,30,PF,42,37,5
dcd8ebfd-91bd-4717-a7bf-1adcc3240b11,69a6fcb68d2c56aa82e48a92,SO,75,216,28,8,30,13,37,38,33,32,13,26,32,20,35,29,15,22,29,18,PG,29,29,0
e880be7d-22e5-4817-a0e2-7533407b8cac,69a6fcb68d2c56aa82e48a92,SO,73,194,73,3,91,10,27,10,80,89,3,13,2,10,72,10,13,41,67,50,PF,67,50,17
fddc7f29-40db-40fa-a537-0e007068d925,69a6fcb68d2c56aa82e48a92,JR,71,188,49,25,88,16,3,8,50,76,4,8,9,10,6,9,20,39,52,39,PF,52,39,13
1368af0d-fd1b-4ab1-bf23-ef65540c03d6,69a6fcb68d2c56aa82e48a93,FR,72,198,32,103,86,19,91,78,28,88,71,30,51,91,80,68,68,71,60,35,SF,71,68,3
317271cb-b0f6-401d-af22-76f81b973378,69a6fcb68d2c56aa82e48a93,SO,70,173,9,23,81,15,30,25,27,95,22,19,34,28,85,27,21,45,49,32,PF,49,45,4
491cd4d1-94e4-4468-9b1e-3c224ad3f985,69a6fcb68d2c56aa82e48a93,SR,68,177,37,37,17,2,55,20,15,29,43,43,19,33,67,27,29,30,21,15,SF,30,29,1
681181a7-b26e-4507-b87a-4b33b67a2aee,69a6fcb68d2c56aa82e48a93,SO,71,189,16,104,45,18,20,21,40,98,6,27,33,9,72,26,51,46,51,30,SG,51,51,0
70886e67-f6f8-4d77-9d47-b7b4e8374cbd,69a6fcb68d2c56aa82e48a93,SR,72,193,91,31,73,30,56,42,61,88,40,30,12,12,44,33,37,56,61,47,PF,61,56,5
7d253471-bb62-4ecd-a40d-8efa1f5793ea,69a6fcb68d2c56aa82e48a93,FR,66,174,18,19,28,24,18,27,7,32,16,22,2,15,22,17,19,22,17,13,SF,22,19,3
8cfab682-df53-409f-ae89-2b30dff88bed,69a6fcb68d2c56aa82e48a93,FR,71,169,19,20,27,3,24,12,30,6,11,9,8,29,18,13,15,13,18,12,PF,18,15,3
8f792ead-3123-46b0-941a-cf7e8c26b61f,69a6fcb68d2c56aa82e48a93,SR,71,180,61,81,96,77,80,66,93,65,60,77,68,71,69,70,75,70,73,47,SG,75,73,2
92307139-b938-4f7f-9d16-c9d6ed4e99e2,69a6fcb68d2c56aa82e48a93,SR,73,202,29,18,95,14,39,25,81,96,24,26,7,24,55,21,20,47,69,45,PF,69,47,22
92958720-4ca3-4967-aedb-264804c1602d,69a6fcb68d2c56aa82e48a93,SR,69,163,13,10,36,46,90,86,39,40,9,32,49,26,92,59,26,27,32,19,PG,59,32,27
b585c29f-a1c5-479a-81a1-87f8cbc89b72,69a6fcb68d2c56aa82e48a93,JR,68,156,11,17,9,6,8,12,6,8,9,7,9,7,8,10,12,9,7,5,SG,12,10,2
bbeb6435-29c0-4f3e-905b-cd22b7d0a724,69a6fcb68d2c56aa82e48a93,JR,72,196,10,55,42,42,67,76,46,5,34,21,51,18,31,57,44,28,31,15,PG,57,44,13
cbd8d9fd-734a-4453-a124-7b84c05a9a3e,69a6fcb68d2c56aa82e48a93,JR,69,168,18,27,26,14,22,31,26,11,24,14,27,22,90,26,22,20,19,12,PG,26,22,4
e45ea7d3-95ab-41d1-9fc3-d7334fe4c0f3,69a6fcb68d2c56aa82e48a93,SR,83,261,88,50,92,20,47,67,97,101,60,32,23,54,32,46,46,69,86,97,C,97,86,11
f4216dc5-b5ff-421f-a85c-993ce3e6c489,69a6fcb68d2c56aa82e48a93,SO,68,157,6,101,31,85,27,23,11,15,8,27,5,31,85,28,66,30,19,9,SG,66,30,36
27256037-a124-4e40-adda-08864a2f1764,69a6fcb68d2c56aa82e48a94,FR,68,159,29,28,2,31,13,14,5,23,15,27,28,32,36,21,27,22,13,9,SG,27,22,5
5dcc424a-f3c1-4028-84a9-1d7ac8a12d64,69a6fcb68d2c56aa82e48a94,FR,81,246,44,99,44,32,15,15,29,102,19,37,3,11,14,18,55,53,56,73,C,73,56,17
6c285d12-381d-4cdc-88b4-c93f532a77c0,69a6fcb68d2c56aa82e48a94,FR,71,166,17,22,22,13,28,8,3,28,10,4,19,22,85,16,18,19,15,10,SF,19,18,1
6fb06f28-c3c1-4b89-9300-c5e9ef06eb4b,69a6fcb68d2c56aa82e48a94,SO,67,167,34,98,26,93,15,24,58,39,54,63,25,24,58,37,74,51,40,24,SG,74,51,23
79428b8b-a16c-4592-ba1e-127c27cee201,69a6fcb68d2c56aa82e48a94,JR,80,247,61,5,75,18,45,11,46,78,13,37,54,24,6,28,20,43,59,79,C,79,59,20
7dc75b9a-2f12-44d1-a1cf-8297908a785e,69a6fcb68d2c56aa82e48a94,FR,72,155,1,24,30,10,16,1,20,17,2,2,30,20,83,14,16,14,21,10,PF,21,16,5
a68551c0-350a-4ffd-836d-8d9d71f2f3a8,69a6fcb68d2c56aa82e48a94,SR,69,154,103,98,43,77,88,103,55,85,38,63,26,58,14,70,81,67,58,43,SG,81,70,11
dc990111-3169-4a62-9c78-c8b8d5ed4d63,69a6fcb68d2c56aa82e48a94,SR,78,240,104,44,96,40,19,50,103,102,40,7,60,38,8,45,48,69,91,91,PF,91,91,0
df2a6fe8-e6a3-48b7-918b-13a96f8e6c3f,69a6fcb68d2c56aa82e48a94,JR,70,179,8,102,43,65,40,60,43,71,34,67,56,49,79,55,68,53,48,25,SG,68,55,13
df3e5252-a339-4573-bf2c-198d9386fc8c,69a6fcb68d2c56aa82e48a94,SR,70,178,38,92,101,93,41,26,55,33,49,9,34,19,53,42,73,56,49,34,SG,73,56,17
e2475005-887e-4b95-acac-5699f73c30fd,69a6fcb68d2c56aa82e48a94,JR,70,176,49,34,29,5,10,50,95,102,53,29,13,35,50,29,28,53,65,41,PF,65,53,12
e4a88ae7-6cc2-4608-9e49-268fc07d48e0,69a6fcb68d2c56aa82e48a94,SR,71,188,94,95,90,96,50,79,44,93,62,74,44,82,72,67,86,83,66,48,SG,86,83,3
ef6afe0a-a966-4193-99e7-0d5d4186eb9a,69a6fcb68d2c56aa82e48a94,FR,71,191,1,1,1,22,1,1,1,1,38,1,1,1,27,7,10,12,1,1,SF,12,10,2
f4adc0ff-748c-4537-8a9b-795de7ffd946,69a6fcb68d2c56aa82e48a94,SO,70,172,101,45,50,39,76,68,96,98,73,58,99,29,100,71,55,73,74,52,PF,74,73,1
f650be23-ae5f-4d85-be6c-8655b263880c,69a6fcb68d2c56aa82e48a94,SR,69,164,20,12,14,19,24,16,22,23,22,19,19,21,37,19,17,20,18,12,SF,20,19,1
20110801-9b1f-4841-b966-8f790cbc33ad,69a6fcb68d2c56aa82e48a95,JR,67,153,1,1,21,1,1,1,1,26,1,1,1,1,100,1,1,9,10,7,PF,10,9,1
2824946b-3c0a-440f-a5a1-b40f99c4b6de,69a6fcb68d2c56aa82e48a95,FR,71,186,34,6,10,45,84,78,49,8,36,47,64,18,47,61,29,25,24,15,PG,61,29,32
351d39e8-3fab-4884-80b7-0368147e5d26,69a6fcb68d2c56aa82e48a95,SR,73,201,52,99,38,96,27,28,46,43,46,11,44,26,82,44,78,54,44,27,SG,78,54,24
37d10f77-3114-43d5-8f0e-52c174d2921d,69a6fcb68d2c56aa82e48a95,SR,72,209,51,19,4,9,1,44,20,27,40,35,15,53,50,26,22,28,23,15,SF,28,26,2
530be278-0752-4682-bcf7-135ad2ccf762,69a6fcb68d2c56aa82e48a95,SO,74,159,30,1,42,9,24,23,29,27,7,15,24,32,17,20,10,20,29,19,PF,29,20,9
5f0df2f9-b9e2-4051-b921-177a44ce61da,69a6fcb68d2c56aa82e48a95,SR,73,202,47,20,48,36,47,46,29,42,35,104,94,57,58,55,35,42,40,25,PG,55,42,13
7a7a0545-b948-4c25-9148-617a2a4219ec,69a6fcb68d2c56aa82e48a95,FR,75,219,52,5,75,21,42,19,58,80,34,38,11,14,82,21,19,45,55,40,PF,55,45,10
a50a36b9-0a3d-4c76-8a3b-3065a1c1ca5a,69a6fcb68d2c56aa82e48a95,JR,78,237,17,30,11,27,22,23,11,30,15,20,30,27,63,25,26,23,25,40,C,40,26,14
b303dc3b-8fd8-46ce-ad02-8eceac8f6a9c,69a6fcb68d2c56aa82e48a95,SO,68,162,45,10,103,46,31,12,9,94,18,51,16,18,21,20,25,50,46,38,SF,50,46,4
c0d19cff-b401-4592-b5f0-65739deb4b00,69a6fcb68d2c56aa82e48a95,JR,70,169,35,24,33,12,20,39,37,20,9,30,29,38,69,27,21,21,27,19,PG,27,27,0
c4289775-b8f2-4cfb-9d2e-3ecd1255ead4,69a6fcb68d2c56aa82e48a95,SR,72,202,16,96,34,88,18,13,30,19,33,8,26,6,35,30,68,38,29,15,SG,68,38,30
ca68bc28-ad61-46e1-87c7-645657acc36d,69a6fcb68d2c56aa82e48a95,FR,73,197,34,24,28,39,35,17,17,30,11,34,25,20,63,24,28,25,24,16,SG,28,25,3
cf42a940-dab0-4e8f-88f2-e5eb627e0541,69a6fcb68d2c56aa82e48a95,FR,69,162,8,23,3,20,18,13,3,20,7,3,22,5,33,16,18,14,9,5,SG,18,16,2
eb017649-1d78-4429-aa08-af6958dccacd,69a6fcb68d2c56aa82e48a95,SR,71,181,37,40,98,32,47,20,90,96,27,33,45,12,7,33,36,54,72,48,PF,72,54,18
fecffa6a-b961-4ec1-9eed-8c3523a6e431,69a6fcb68d2c56aa82e48a95,JR,70,181,15,42,34,45,56,56,35,14,34,12,47,33,64,49,40,30,26,15,PG,49,40,9
2bd2683f-0f0a-48ed-a88a-c9e84fa0fae3,69a6fcb68d2c56aa82e48a96,SR,71,182,31,37,44,90,11,25,22,26,95,40,38,11,2,40,53,53,26,18,SG,53,53,0
2d67874e-9d9d-4779-b564-ebc354ec8992,69a6fcb68d2c56aa82e48a96,SO,77,214,24,101,21,47,38,59,24,17,103,53,43,26,53,56,70,53,32,33,SG,70,56,14
42942809-5b2f-4d02-b313-8bd31f8aecfa,69a6fcb68d2c56aa82e48a96,SO,69,173,37,89,39,15,13,13,14,14,16,13,11,98,68,21,51,31,25,16,SG,51,31,20
5016e53e-5e41-4e87-8bc9-b83c8b503eb1,69a6fcb68d2c56aa82e48a96,JR,77,226,79,14,70,49,47,14,67,97,39,32,7,24,9,24,34,57,69,67,PF,69,67,2
77460567-b5cb-475e-b7a7-a3e5c94dd351,69a6fcb68d2c56aa82e48a96,SO,77,215,65,53,93,37,37,40,46,81,22,5,2,31,51,28,43,52,63,63,PF,63,63,0
79c61af8-e1b1-4eec-9816-fed9eacf10f0,69a6fcb68d2c56aa82e48a96,SR,80,235,25,30,12,12,39,33,33,13,32,12,22,31,52,29,25,22,28,52,C,52,29,23
80887082-5bbf-455f-9d02-aa11322a883a,69a6fcb68d2c56aa82e48a96,SO,72,179,20,27,10,16,36,14,2,23,38,10,32,30,14,26,26,26,16,8,PG,26,26,0
9281fdd9-ca2d-4ae2-a424-7c2cc9c62d2e,69a6fcb68d2c56aa82e48a96,FR,70,158,23,21,27,28,31,28,19,21,22,11,31,25,18,28,24,23,20,14,PG,28,24,4
9b5b71d7-11a4-47d1-8c64-f3ae935371be,69a6fcb68d2c56aa82e48a96,JR,72,196,65,72,89,72,62,89,72,81,61,85,73,91,22,76,71,74,73,46,PG,76,74,2
ae2e29d9-0373-4248-8de7-26f205f4d469,69a6fcb68d2c56aa82e48a96,SO,70,172,28,5,10,53,57,83,17,4,18,10,42,18,84,52,26,18,12,9,PG,52,26,26
b2454a8d-5f43-4aa4-a4fa-530f3ecf3083,69a6fcb68d2c56aa82e48a96,JR,69,173,16,23,21,25,29,15,14,19,26,12,40,27,47,26,24,23,17,10,PG,26,24,2
cdee5e56-a6bd-4936-b9c9-9facd82e1299,69a6fcb68d2c56aa82e48a96,SR,71,203,62,21,54,40,13,19,51,3,19,45,23,29,86,22,30,26,31,25,PF,31,30,1
f0826244-031c-40e8-9d77-7c4a0d8560e4,69a6fcb68d2c56aa82e48a96,JR,73,199,9,94,33,57,27,34,38,29,36,30,39,23,9,39,61,39,34,16,SG,61,39,22
f93ecd17-269d-4373-ae98-93a3726f0dd6,69a6fcb68d2c56aa82e48a96,JR,76,218,11,18,11,23,23,16,15,20,21,18,14,17,98,18,19,18,22,19,PF,22,19,3
fa80c671-5cf1-4b17-b2ae-26987f63d47f,69a6fcb68d2c56aa82e48a96,SR,70,175,75,16,45,30,21,29,50,81,7,28,16,15,52,21,25,40,48,38,PF,48,40,8
2219397a-ca09-4485-aaf5-329129b85d70,69a6fcb68d2c56aa82e48a97,SO,70,177,31,86,42,62,93,92,62,39,51,95,103,36,70,85,70,52,47,26,PG,85,70,15
3324ce3e-6968-4e6a-98a8-4e967a199816,69a6fcb68d2c56aa82e48a97,JR,66,146,51,19,15,9,14,12,14,15,12,12,47,11,7,21,20,19,17,14,PG,21,20,1
34f3cf3b-3cf3-419a-82c2-d2dfde2b4726,69a6fcb68d2c56aa82e48a97,JR,72,192,95,91,41,48,43,58,47,95,97,75,45,44,3,56,74,80,60,42,SF,80,74,6
34fb4139-e719-4ab2-ab5f-11470ebac5f2,69a6fcb68d2c56aa82e48a97,FR,69,163,4,30,23,32,22,8,8,21,14,28,19,27,49,18,25,20,15,8,SG,25,20,5
41e9689d-b2e3-4fbb-9fd4-109b911112ff,69a6fcb68d2c56aa82e48a97,JR,71,190,78,90,85,56,52,31,16,65,54,50,6,42,40,36,68,63,45,37,SG,68,63,5
5774a3f1-7ca0-4d8c-9790-9c7b09329790,69a6fcb68d2c56aa82e48a97,FR,71,180,3,21,42,60,89,81,40,12,23,30,59,6,85,62,34,25,26,15,PG,62,34,28
647c619b-a26f-4582-a27a-379d8882765b,69a6fcb68d2c56aa82e48a97,SR,70,168,29,6,93,37,23,26,32,99,17,47,14,39,22,22,20,48,53,38,PF,53,48,5
6577300a-f665-4a67-88a4-db778a94baf8,69a6fcb68d2c56aa82e48a97,SR,71,179,13,97,16,78,31,37,25,25,42,21,37,18,77,43,68,40,24,12,SG,68,43,25
8fe45036-318e-47cd-9398-413bff797815,69a6fcb68d2c56aa82e48a97,JR,72,192,7,5,7,4,7,7,23,6,28,4,5,7,63,8,7,11,13,6,PF,13,11,2
9d988200-dcb7-4acc-831c-b1619327e8aa,69a6fcb68d2c56aa82e48a97,SO,76,212,24,69,39,103,104,99,70,36,56,35,101,47,42,92,74,54,55,35,PG,92,74,18
9de72cce-41ff-4155-af73-4fec70c3963a,69a6fcb68d2c56aa82e48a97,SR,73,188,91,18,61,47,9,55,74,78,61,39,30,64,99,40,39,61,64,46,PF,64,61,3
9e940d1c-0873-4d2d-95e6-219b831fe57f,69a6fcb68d2c56aa82e48a97,JR,69,162,53,26,18,99,88,90,42,22,49,17,80,61,4,79,57,44,32,20,PG,79,57,22
d314c266-d804-41e3-8e3e-ffb60802f2c9,69a6fcb68d2c56aa82e48a97,FR,71,182,103,102,16,36,42,37,33,71,82,25,9,65,16,40,74,68,44,33,SG,74,68,6
f67d976b-19aa-4c5d-b56a-c4b4c7188331,69a6fcb68d2c56aa82e48a97,JR,68,172,17,49,15,29,1,42,23,11,12,2,12,16,8,23,31,18,17,10,SG,31,23,8
fe78f6f2-0933-4cd1-963a-fc9df4dbc64f,69a6fcb68d2c56aa82e48a97,FR,68,157,25,5,22,16,32,29,24,18,13,27,26,30,3,25,14,17,19,13,PG,25,19,6
04a57f7a-a27a-4473-8768-8436398d7ab8,69a6fcb68d2c56aa82e48a98,JR,65,147,18,35,14,17,28,38,21,24,19,18,14,26,28,26,25,21,19,12,PG,26,25,1
0d18eb17-7e1a-44f1-84bd-475d59cc3811,69a6fcb68d2c56aa82e48a98,JR,70,183,30,15,50,37,20,24,7,30,22,98,97,25,97,42,28,32,25,18,PG,42,32,10
0d6c7d83-bcb8-43ac-85b3-8f038260c4e5,69a6fcb68d2c56aa82e48a98,SR,77,214,31,96,23,31,11,29,18,97,43,6,22,3,69,28,55,54,48,45,SG,55,54,1
1fbba68e-154a-4745-bc55-6aa280773961,69a6fcb68d2c56aa82e48a98,FR,71,186,28,96,25,54,31,65,92,48,95,69,30,79,87,55,71,62,55,29,SG,71,62,9
2186a04f-88ee-4811-801a-150b1e2a2ffa,69a6fcb68d2c56aa82e48a98,FR,66,162,2,19,8,29,22,20,7,17,26,16,24,22,80,23,21,19,11,5,PG,23,21,2
42360331-ae1b-4b61-ba8b-93f6e40990dd,69a6fcb68d2c56aa82e48a98,FR,69,157,2,21,9,8,22,3,13,14,6,2,7,13,23,9,13,10,11,6,SG,13,11,2
50c06c98-d59f-41f2-ba5f-b6b3d6343310,69a6fcb68d2c56aa82e48a98,SR,72,204,20,29,29,9,8,44,24,15,58,3,28,22,62,31,25,29,23,13,PG,31,29,2
55db9054-d182-4f8e-95a7-560ad5bcce8d,69a6fcb68d2c56aa82e48a98,SO,68,167,7,91,15,25,8,5,20,6,89,16,22,31,38,26,55,40,17,7,SG,55,40,15
5f26e2a2-ebff-4310-a3f7-ff0c93d9775d,69a6fcb68d2c56aa82e48a98,SO,68,167,23,30,9,60,80,89,44,48,47,38,51,44,14,66,43,41,34,19,PG,66,43,23
7df1e841-3da6-4bd6-b844-15bafa6dbebb,69a6fcb68d2c56aa82e48a98,SO,68,162,31,33,6,37,34,24,19,37,16,2,24,39,47,27,32,27,22,14,SG,32,27,5
908e9fbf-08cc-4cbd-aa49-e03497ed1bfb,69a6fcb68d2c56aa82e48a98,SO,70,183,49,28,62,99,12,44,18,44,102,24,32,34,2,46,55,64,33,26,SF,64,55,9
ca32eb7f-8b27-40fc-accb-735e21bfac47,69a6fcb68d2c56aa82e48a98,JR,66,153,33,32,3,54,70,71,17,18,4,3,44,14,53,51,36,21,16,11,PG,51,36,15
d3d843da-33de-4482-b64d-31c17dce81b5,69a6fcb68d2c56aa82e48a98,JR,73,195,30,91,24,53,27,51,13,18,12,16,7,6,20,32,56,28,21,13,SG,56,32,24
d8860b84-a0e1-4e80-82dd-77dd9772b2c5,69a6fcb68d2c56aa82e48a98,FR,72,196,12,17,18,15,20,12,20,18,19,12,16,13,77,16,16,17,19,10,PF,19,17,2
f0225773-ab4e-44a8-9736-960bb81a4e44,69a6fcb68d2c56aa82e48a98,JR,70,174,14,10,13,13,10,16,11,10,15,10,18,13,5,15,12,13,10,7,PG,15,13,2
01eead75-7da1-43e1-b8cf-c2f9583004ce,69a6fcb68d2c56aa82e48a99,JR,71,195,14,13,13,44,62,63,12,32,24,22,42,8,36,47,26,25,17,11,PG,47,26,21
0eb48727-2d8d-419a-b975-a0f4b5f1d6a7,69a6fcb68d2c56aa82e48a99,FR,71,176,13,2,23,23,2,8,22,19,20,3,10,10,75,10,11,17,17,12,SF,17,17,0
21478f62-be63-4452-a13b-f8bde82a4329,69a6fcb68d2c56aa82e48a99,FR,66,160,19,32,11,1,15,23,19,7,26,18,29,9,50,21,20,16,14,8,PG,21,20,1
269f6b24-bfd9-40a8-8a01-9267f33cea3f,69a6fcb68d2c56aa82e48a99,SO,78,237,26,94,103,96,41,57,30,19,46,16,69,14,68,60,75,52,47,57,SG,75,60,15
2a9031f4-ade6-4b9a-aba2-1811576fc9b9,69a6fcb68d2c56aa82e48a99,SR,72,187,22,43,77,3,15,7,29,75,30,32,12,7,16,13,25,42,46,30,PF,46,42,4
6f30d5c2-5c04-4ec2-9ee5-c6313433a296,69a6fcb68d2c56aa82e48a99,JR,74,202,54,51,91,21,56,59,55,93,54,24,41,78,75,50,45,64,67,44,PF,67,64,3
76f885fc-f381-43f1-8b4a-b3f9eff67ea2,69a6fcb68d2c56aa82e48a99,SR,69,174,21,24,22,14,18,17,27,14,20,22,26,28,69,20,21,19,20,13,SG,21,20,1
ace85e02-901b-47dd-9d6d-3a210c045abf,69a6fcb68d2c56aa82e48a99,JR,75,204,31,38,86,35,10,41,37,72,48,44,26,34,7,32,35,52,51,34,SF,52,51,1
ae8c7ba1-d1d7-41d4-871d-10490c73ef80,69a6fcb68d2c56aa82e48a99,JR,72,201,27,26,19,51,75,71,9,7,26,8,40,10,59,52,35,23,15,9,PG,52,35,17
c230104f-c15a-4fd5-b17e-47ac02de92d6,69a6fcb68d2c56aa82e48a99,SR,74,200,18,76,10,16,9,33,17,87,17,41,46,6,8,30,41,41,38,20,SG,41,41,0
c6cb4ea0-40e4-45bd-97b4-ecf4167e6490,69a6fcb68d2c56aa82e48a99,SR,77,176,34,10,44,21,60,30,11,37,15,53,56,7,47,36,20,27,32,39,C,39,36,3
c8f4313e-f59a-4371-bdb6-b8995341bc51,69a6fcb68d2c56aa82e48a99,FR,69,172,22,57,21,50,73,77,7,29,19,56,46,39,92,57,47,31,21,12,PG,57,47,10
e0d0a7d4-b770-41f2-b1ed-043c22f3785b,69a6fcb68d2c56aa82e48a99,SO,72,194,33,71,89,98,9,64,17,63,46,18,10,42,31,43,64,59,44,30,SG,64,59,5
f53eb6ee-65d9-4675-a71b-f76c968e1d00,69a6fcb68d2c56aa82e48a99,FR,75,211,36,25,70,22,30,4,32,62,16,10,25,21,55,18,25,37,43,30,PF,43,37,6
